RecordID,Timestamp ,Temperature,Humidity,Light,CO2, humidityratio,Occupancy,hour ,DayOfWeek,DayType,Room
6789,2025-01-18 01:08:00,21.1,0.330225,454.0,1349.25,0.005115406,1,1,Saturday,Weekend,A
1761,2025-01-14 13:20:00,20.445,21.29,0.0,446.5,0.003157707,0,13,Tuesday,Weekday,A
7315,2025-01-18 09:54:00,20.7,35.29,0.0,1060.5,0.005335658,0,9,Saturday,Weekend,C
219,2025-01-13 11:38:00,21.5,25.84,0.0,490.5,0.004095523,0,11,Monday,Weekday,A
7871,2025-01-18 19:10:00,20.2,0.33,0.0,450.0,0.004833908,0,19,Saturday,Weekend ,A
7140,2025-01-18 06:59:00,22.1,38.845,433.0,2000.25,0.006410229,1,6,Saturday,Weekend,A
3740,2025-01-15 22:19:00,?,19.5,14.0,450.0,0.002742927,0,22,Wednesday,Weekday,A
6098,2025-01-17 13:37:00,19.5,"0,2743",0.0,451.3333333,0.003840746,0,13,Friday,Weekday,C
5155,2025-01-16 21:54:00,19.2,31.13333333,0.0,433.0,0.004282162,0,21,Thursday,Weekday,A
7741,2025-01-18 17:00:00,20.29,32.9,0.0,NA,0.004846247,0,17,Saturday,Weekend,B 
2614,2025-01-15 03:33:00,21.29,19.55,486.5,658.5,0.003053876,1,3,Wednesday,Weekday,B
7663,2025-01-18 15:42:00,20.29,32.9,0.0,466.0,0.004846247,0,15,Saturday,Weekend,A
3266,2025-01-15 14:25:00,,18.79,0.0,435.0,0.002709321,0,14,Wednesday,Weekday,B
7471,2025-01-18 12:30:00,20.445,33.245,0.0,594.0,0.004944955,0,12,Saturday,Weekend,A
4198,2025-01-16 05:57:00,21.39,18.79,37.0,439.0,0.00295273,0,5,Thursday,Weekday,B
7601,2025-01-18 14:40:00,20.29,33.0,0.0,488.0,0.004861092,0,14,Saturday,Weekend,C
4431,2025-01-16 09:50:00,20.0,24.445,0.0,445.0,0.00352934,0,9,Thursday,Weekday,C
4909,2025-01-16 17:48:00,19.39,31.0,0.0,435.0,0.004314804,0,17,Thursday,Weekday,C
1428,2025-01-14 07:47:00,22.2,24.395,433.0,905.5,0.004034973,1,7,Tuesday,Weekday,A
5848,2025-01-17 09:27:00,19.29,27.6,0.0,432.5,0.003814675,0,9,Friday,Weekday,B
3831,2025-01-15 23:50:00,20.7,18.89,611.5,452.25,0.002844726,0,23,Wednesday,Weekday,B
8090,2025-01-18 22:49:00,20.315,33.345,426.0,474.25,0.004919969,0,22,Saturday,Weekend,A
2693,2025-01-15 04:52:00,22.2,20.55,538.0,812.0,0.003395532,1,4,Wednesday,Weekday,B
7519,2025-01-18 13:18:00,20.39,33.0,0.0,542.0,0.004891455,0,13,Saturday,Weekend,A
2941,2025-01-15 09:00:00,20.89,,0.0,595.5,0.003016154,0,9,Wednesday,Weekday,A
6648,2025-01-17 22:47:00,19.53333333,0.26890000000000003,,470.6666667,0.003772996,0,22,Friday,Weekday,Room A
7647,2025-01-18 15:26:00,20.29,0.32899999999999996,0.0,NA,0.004846247,0,15,Saturday,Weekend,room c
748,2025-01-13 20:27:00,20.84,23.075,0.0,451.0,0.003508774,0,20,Monday,Weekday,A
1349,2025-01-14 06:28:00,22.4175,0.26649999999999996,444.0,1078.75,0.004469785,1,6,Tuesday,Weekday,A
2907,2025-01-15 08:26:00,21.445,,0.0,738.5,0.00324963,0,8,Wednesday,Weekday,C
5471,2025-01-17 03:10:00,20.39,29.2,273.3333333,429.0,0.00432428,0,3,Friday,Weekday,A
7492,2025-01-18 12:51:00,20.5,33.09,0.0,572.0,0.004938586,0,12,Saturday,Weekend,B
5419,2025-01-17 02:18:00,19.365,30.675,81.5,435.75,0.004262574,0,2,Friday,Weekday,B
6900,2025-01-18 02:59:00,21.42666667,33.69333333,510.6666667,,0.005326762,1,2,Saturday,Weekend,A
23,2025-01-13 08:22:00,22.89,27.445,0.0,691.0,0.004739076,0,8,Monday,Weekday,B
3151,2025-01-15 12:30:00,20.1,18.89,0.0,446.0,0.002740796,0,12,Wednesday,Weekday,A 
4614,2025-01-16 12:53:00,19.7,28.5,0.0,430.5,0.00404226,0,12,Thursday,Weekday,A
485,2025-01-13 16:04:00,?,25.06666667,0.0,439.0,0.003875316,0,16,Monday,Weekday,C
4448,2025-01-16 10:07:00,20.0,25.0,0.0,442.0,0.003609935,0,10,Thursday,Weekday,A
7005,2025-01-18 04:44:00,21.7,35.0225,489.0,,0.005633051,1,4,Saturday,Weekend,B
5108,2025-01-16 21:07:00,19.2,31.39,0.0,433.5,0.004317709,0,21,Thursday,Weekday,B
7886,2025-01-18 19:25:00,20.15,33.0,0.0,450.0,0.004818864,0,19,Saturday,WEEKEND,A
1594,2025-01-14 10:33:00,21.2,19.39,0.0,479.6666667,0.003012003,0,10,Tuesday,Weekday,A 
4832,2025-01-16 16:31:00,19.39,30.7,0.0,437.0,0.004272761,0,16,Thursday,Weekday,C
7066,2025-01-18 05:45:00,21.96333333,37.56,434.0,1798.333333,0.006144132,1,5,Saturday,Weekend,A
2023,2025-01-14 17:42:00,20.6,0.19,0.0,433.0,0.002843706,0,17,Tuesday,Weekday,A
4467,2025-01-16 10:26:00,20.0,25.2,0.0,440.5,0.003638983,0,10,Thursday,Weekday,A
6241,2025-01-17 16:00:00,19.34,27.2,0.0,467.0,0.00377085,0,16,Friday,Weekday,A
7576,2025-01-18 14:15:00,20.39,32.9,0.0,499.0,0.004876516,0,14,Saturday,Weekend,B
690,2025-01-13 19:29:00,20.945,0.235,0.0,449.0,0.003597065,0,19,Monday,Weekday,C
4418,2025-01-16 09:37:00,20.1,24.15,0.0,437.0,0.003508287,0,9,Thursday,Weekday,B
2531,2025-01-15 02:10:00,21.7,0.2039,494.0,803.0,0.003267184,1,2,Wednesday,Weekday,C
3075,2025-01-15 11:14:00,20.2,,0.0,447.0,0.002774013,0,11,Wednesday,Weekday,A
3467,2025-01-15 17:46:00,19.79,19.2,0.0,NA,0.002732733,0,17,Wednesday,Weekday,B
448,2025-01-13 15:27:00,21.2,25.2,0.0,447.0,0.003920204,0,15,Monday,Weekday,C
6958,2025-01-18 03:57:00,21.2675,32.9725,469.0,,0.005160819,1,3,Saturday,Weekend,B
8029,2025-01-18 21:48:00,20.29,NA,0.0,449.0,0.004861092,0,21,Saturday,Weekend,A
1648,2025-01-14 11:27:00,20.89,20.0,0.0,467.0,0.003048317,0,11,Tuesday,Weekday,B
7525,2025-01-18 13:24:00,20.39,33.0,0.0,543.0,0.004891455,0,13,Saturday,Weekend,A
8031,2025-01-18 21:50:00,20.29,33.0,0.0,448.6666667,0.004861092,0,21,Saturday,Weekend,A
4462,2025-01-16 10:21:00,20.0,25.1,0.0,445.0,0.003624459,0,10,Thursday,Weekday,C
4673,2025-01-16 13:52:00,19.7,29.1,0.0,440.0,0.004127925,0,13,Thursday,Weekday,B
2287,2025-01-14 22:06:00,20.315,19.245,413.0,488.6666667,0.002830085,1,22,Tuesday,Weekday,B
5692,2025-01-17 06:51:00,19.5,26.89,24.0,421.75,0.003765138,0,6,Friday,Weekday,A
2114,2025-01-14 19:13:00,20.39,18.7,0.0,433.0,0.002762411,0,19,Tuesday,Weekday,C
3073,2025-01-15 11:12:00,20.2,,0.0,449.3333333,0.00278379,0,11,Wednesday,Weekday,C
5634,2025-01-17 05:53:00,19.92666667,0.2639,37.0,421.3333333,0.003794491,0,5,Friday,Weekday,B
6540,2025-01-17 20:59:00,19.29,26.2,,463.0,0.003620051,0,20,Friday,Weekday,A
3857,2025-01-16 00:16:00,21.2,18.6,271.0,463.3333333,0.002888716,0,0,Thursday,Weekday,C
502,2025-01-13 16:21:00,21.0,25.0,0.0,439.5,0.003841124,0,16,Monday,Weekday,A
7651,2025-01-18 15:30:00,20.29,0.32899999999999996,0.0,465.5,0.004846247,0,15,Saturday,Weekend,B
5915,2025-01-17 10:34:00,NA,27.5,0.0,439.0,0.003824654,0,10,Friday,Weekday,B
6887,2025-01-18 02:46:00,21.5,34.2,454.0,,0.005432117,1,2,Saturday,Weekend,A
4320,2025-01-16 07:59:00,20.39,21.63333333,0.0,431.0,0.003197958,0,7,Thursday,Weekday,A
3292,2025-01-15 14:51:00,20.0,18.7,0.0,439.0,0.002696288,0,14,Wednesday,Weekday,A
1670,2025-01-14 11:49:00,20.79,20.2,0.0,460.0,0.003059967,0,11,Tuesday,Weekday,B
5478,2025-01-17 03:17:00,20.6,28.6,259.0,427.0,0.004290436,0,3,Friday,Weekday,A
6846,2025-01-18 02:05:00,21.39,33.4975,464.0,1462.75,0.005283553,1,2,Saturday,Weekend,B
5990,2025-01-17 11:49:00,19.5,27.6,0.0,446.5,0.00386517,0,11,Friday,Weekday,B
2038,2025-01-14 17:57:00,20.5,19.0,0.0,433.5,0.00282614,0,17,Tuesday,Weekday,A
6739,2025-01-18 00:18:00,20.7,31.795,438.0,1105.5,0.004803152,1,0,Saturday,Weekend,A
4122,2025-01-16 04:41:00,22.39,17.525,110.0,442.25,0.002927187,0,4,Thursday,Weekday,A
7116,2025-01-18 06:35:00,22.1,39.045,438.0,2008.25,0.006443575,1,6,Saturday,Weekend,A
1577,2025-01-14 10:16:00,21.2,19.445,0.0,488.5,0.003020588,0,10,Tuesday,Weekday,A
6206,2025-01-17 15:25:00,19.5,27.2,0.0,464.5,0.00380881,0,15,Friday,Weekday,A
5145,2025-01-16 21:44:00,19.1,31.29,0.0,436.0,0.004276923,0,21,Thursday,Weekday,A
7061,2025-01-18 05:40:00,21.92666667,0.3746333333,-5.0,1767.0,0.006114332,1,5,Saturday,Weekend,C
6709,2025-01-17 23:48:00,20.39,30.8925,,909.25,0.00457677,1,23,Friday,Weekday,B
222,2025-01-13 11:41:00,21.5,25.89,0.0,491.6666667,0.0041035,0,11,Monday,Weekday,C
785,2025-01-13 21:04:00,20.7,22.79,0.0,452.0,0.003435287,0,21,Monday,Weekday,C
390,2025-01-13 14:29:00,21.29,25.2,0.0,456.0,0.003942048,0,14,Monday,Weekday,B
2254,2025-01-14 21:33:00,20.29,18.55,0.0,439.0,0.002723204,0,21,Tuesday,Weekday,Room A
2235,2025-01-14 21:14:00,20.2,18.6,0.0,434.0,0.002715358,0,21,Tuesday,Weekday,A
4719,2025-01-16 14:38:00,19.6,29.55,0.0,435.5,0.004166058,0,14,Thursday,Weekday,A
749,2025-01-13 20:28:00,"20,8900",23.1,0.0,451.3333333,0.003523482,0,20,Monday,Weekday,room c
3996,2025-01-16 02:35:00,23.0,17.39,308.75,455.0,0.003014576,0,2,Thursday,Weekday,room_b
1400,2025-01-14 07:19:00,22.29,25.56666667,433.0,"1002,3333",0.004253488,1,7,Tuesday,Weekday,A
3316,2025-01-15 15:15:00,20.0,18.7,0.0,433.0,0.002696288,0,15,Wednesday,Weekday,C
3563,2025-01-15 19:22:00,19.79,19.315,0.0,446.0,0.002749173,0,19,Wednesday,Weekday,A
3767,2025-01-15 22:46:00,"19,7000",0.195,18.5,457.75,0.002760093,0,22,Wednesday,Weekday,B
3377,2025-01-15 16:16:00,19.84,18.89,0.0,439.0,0.002696808,0,16,Wednesday,Weekday,C
5104,2025-01-16 21:03:00,19.26,31.46333333,0.0,431.6666667,0.004344191,0,21,Thursday,Weekday,B
7112,2025-01-18 06:31:00,22.1,38.845,438.0,1972.5,0.006410229,1,6,Saturday,wknd,A
7119,2025-01-18 06:38:00,22.1,0.39,447.0,2016.333333,0.006436072,1,6,Saturday,Weekend,C
1787,2025-01-14 13:46:00,20.34,21.29,0.0,439.5,0.003137194,0,13,Tuesday,Weekday,A
6289,2025-01-17 16:48:00,19.39,26.7,0.0,470.0,0.003712727,0,16,Friday,Weekday,C
4919,2025-01-16 17:58:00,19.39,0.311,0.0,"435,0000",0.00432882,0,17,Thursday,Weekday,B
2870,2025-01-15 07:49:00,21.6,21.2675,433.0,822.25,0.003387663,1,7,Wednesday,Weekday,C
466,2025-01-13 15:45:00,21.2,0.251,0.0,441.0,0.00390455,0,15,Monday,Weekday,A
6973,2025-01-18 04:12:00,21.29,33.045,459.0,,0.005179464,1,4,Saturday,Weekend,B
7430,2025-01-18 11:49:00,20.5,33.59,0.0,657.0,0.005013811,0,11,Saturday,Weekend,B
2279,2025-01-14 21:58:00,20.175,18.7225,411.0,,0.002729078,0,21,Tuesday,Weekday,A
7552,2025-01-18 13:51:00,20.39,32.95,0.0,513.0,0.004883985,0,13,Saturday,Weekend,C
386,2025-01-13 14:25:00,21.29,25.2,0.0,456.0,0.003942048,0,14,Monday,Weekday,C
7723,2025-01-18 16:42:00,20.29,32.9,0.0,460.0,0.004846247,0,16,Saturday,Weekend,B 
5821,2025-01-17 09:00:00,19.29,27.6,0.0,429.0,0.003814675,0,9,Friday,Weekday,B
6790,2025-01-18 01:09:00,21.1,33.09,454.0,1354.0,0.005125949,1,1,Saturday,Weekend,B
4435,2025-01-16 09:54:00,20.0,24.5,0.0,444.0,0.003537326,0,9,Thursday,Weekday,B
1076,2025-01-14 01:55:00,22.2,27.075,444.0,1133.25,0.004481443,1,1,Tuesday,Weekday,C
1087,2025-01-14 02:06:00,22.175,27.125,460.0,1136.0,0.004482898,1,2,Tuesday,Weekday,A
1047,2025-01-14 01:26:00,22.2,0.266,449.5,1075.5,0.004402265,1,1,Tuesday,Weekday,A
6935,2025-01-18 03:34:00,21.29,33.0,13.0,,0.005172352,0,3,Saturday,Weekend,A
3474,2025-01-15 17:53:00,19.79,19.245,0.0,436.0,0.002739166,0,17,Wednesday,Weekday,A
7259,2025-01-18 08:58:00,21.29,36.43333333,0.0,1392.333333,NA,0,8,Saturday,Weekend,A
4642,2025-01-16 13:21:00,19.6,28.89,0.0,439.0,0.004072399,0,13,Thursday,Weekday,B
1390,2025-01-14 07:09:00,22.29,0.25995,447.0,1042.5,0.004325244,1,7,Tuesday,Weekday,A
392,2025-01-13 14:31:00,21.29,NA,0.0,448.5,0.003942048,0,14,Monday,Weekday,room_b
7706,2025-01-18 16:25:00,20.29,32.9,0.0,461.3333333,0.004846247,0,16,Saturday,Weekend,A
5016,2025-01-16 19:35:00,19.29,31.7,0.0,429.5,0.004385344,0,19,Thursday,Weekday,C
4089,2025-01-16 04:08:00,22.6,17.1,140.0,443.25,0.002892722,0,4,Thursday,Weekday,A
3885,2025-01-16 00:44:00,21.79,18.2,316.75,453.5,0.002930778,0,0,Thursday,Weekday,C
5246,2025-01-16 23:25:00,19.29,31.0,7.0,432.75,0.004287839,0,23,Thursday,Weekday,C
544,2025-01-13 17:03:00,21.0,24.82333333,0.0,441.3333333,0.003813814,0,17,Monday,Weekday,A
6167,2025-01-17 14:46:00,19.445,26.89,0.0,462.5,NA,0,14,Friday,Weekday,B
640,2025-01-13 18:39:00,20.89,24.2,0.0,441.5,0.003692263,0,18,Monday,Weekday,C
7228,2025-01-18 08:27:00,21.79,0.3729,0.0,1661.5,0.006034698,0,8,Saturday,Weekend,B
7709,2025-01-18 16:28:00,20.29,32.9,0.0,462.0,0.004846247,0,16,Saturday,Weekend,C
7910,2025-01-18 19:49:00,20.1,33.09,0.0,447.5,0.004817065,0,19,Saturday,Weekend,B
2591,2025-01-15 03:10:00,21.53333333,0.19963333330000002,58.33333333,732.0,0.003165854,0,3,Wednesday,Weekday,B
5752,2025-01-17 07:51:00,19.39,27.2,0.0,423.0,0.003782676,0,7,Friday,Weekday,A
1312,2025-01-14 05:51:00,22.5,27.2225,476.75,1072.75,0.004589637,1,5,Tuesday,Weekday,Room A
7016,2025-01-18 04:55:00,21.79,35.6725,464.0,,0.005770507,1,4,Saturday,Weekend,A
2749,2025-01-15 05:48:00,,21.145,494.0,883.5,0.003473053,1,5,Wednesday,Weekday,B
4668,2025-01-16 13:47:00,19.7,29.0,0.0,438.0,0.004113646,0,13,Thursday,weekday,A
2346,2025-01-14 23:05:00,20.82333333,19.73,433.0,642.6666667,0.002994596,1,23,Tuesday,Weekday,C
166,2025-01-13 10:45:00,21.7,26.7,0.0,520.0,0.00428523,0,10,Monday,Weekday,A
5649,2025-01-17 06:08:00,19.815,26.575,33.5,420.0,0.003794726,0,6,Friday,WeekDay,B
3918,2025-01-16 01:17:00,22.35666667,0.1779,350.0,459.0,"0,0030",0,1,Thursday,Weekday,A
507,2025-01-13 16:26:00,21.0,-10.0,0.0,439.5,0.003841124,0,16,Monday,Weekday,B
7649,2025-01-18 15:28:00,20.29,32.9,0.0,472.0,0.004846247,0,15,Saturday,Weekend,B
1913,2025-01-14 15:52:00,20.39,19.945,0.0,436.5,0.002947197,0,15,Tuesday,Weekday,A
2702,2025-01-15 05:01:00,22.16666667,20.85666667,528.0,-999.0,0.003439455,1,5,Wednesday,Weekday,B
214,2025-01-13 11:33:00,21.5,26.0,0.0,,0.00412105,0,11,Monday,wknd,C
7887,2025-01-18 19:26:00,20.15,33.0,0.0,449.5,0.004818864,0,19,Saturday,Weekend,B
6678,2025-01-17 23:17:00,19.9175,28.8175,,606.5,0.004143485,1,23,Friday,Weekday,A
2606,2025-01-15 03:25:00,21.29,19.66666667,131.3333333,665.3333333,0.003072191,0,3,Wednesday,Weekday,A
6765,2025-01-18 00:44:00,20.89,0.3225,444.0,1222.5,0.00493021,1,0,Saturday,Weekend,A
2138,2025-01-14 19:37:00,20.39,18.7,0.0,430.0,0.002762411,0,19,Tuesday,Weekday,Room A
7339,2025-01-18 10:18:00,20.6,35.0,?,970.5,0.005258651,0,10,Saturday,Weekend,B
2802,2025-01-15 06:41:00,NA,21.2,468.0,890.3333333,0.003410235,1,6,Wednesday,Weekday,A
2144,2025-01-14 19:43:00,20.29,-10.0,0.0,428.0,0.002751957,0,19,Tuesday,Weekday,C
3948,2025-01-16 01:47:00,22.65,17.6,358.0,NA,?,0,1,Thursday,Weekday,B
8043,2025-01-18 22:02:00,20.29,33.09,0.0,451.0,?,0,22,Saturday,Weekend,B
683,2025-01-13 19:22:00,20.89,23.6,0.0,450.0,0.00360019,0,19,Monday,Weekday,C
5409,2025-01-17 02:08:00,19.2,0.3079,39.33333333,425.6666667,0.004234617,0,2,Friday,Weekday,A
3155,2025-01-15 12:34:00,20.05,18.84,0.0,436.5,0.002725024,0,12,Wednesday,Weekday, a
4377,2025-01-16 08:56:00,20.2,23.23,0.0,438.0,0.003394967,0,8,Thursday,Weekday,A
6763,2025-01-18 00:42:00,20.89,32.1675,432.75,1218.75,0.004917498,1,0,Saturday,Weekend,A
4016,2025-01-16 02:55:00,23.1,17.2,301.0,444.25,"0,0030",0,2,Thursday,Weekday,A
425,2025-01-13 15:04:00,21.1,0.255,0.0,446.0,0.003942734,1,15,Monday,Weekday,B
4283,2025-01-16 07:22:00,20.6,20.89,0.0,441.5,0.003128002,0,7,Thursday,Weekday,A
2211,2025-01-14 20:50:00,20.39,18.6,0.0,434.0,0.002747573,0,20,Tuesday,Weekday,A
2575,??,21.7,20.14,492.0,773.5,0.003226917,1,2,Wednesday,Weekday,A
2280,2025-01-14 21:59:00,20.125,18.865,411.0,458.0,0.00274141,1,21,Tuesday,Weekday,B
8055,2025-01-18 22:14:00,20.29,33.09,0.0,456.0,0.004874453,0,22,Saturday,WeekDay,C
5439,2025-01-17 02:38:00,19.66666667,30.16666667,63.66666667,427.0,0.004271365,0,2,Friday,Weekday,B
2658,2025-01-15 04:17:00,21.79,19.05,531.5,637.0,0.00306833,1,4,Wednesday,Weekday,A
7815,2025-01-18 18:14:00,20.2,32.9,0.0,449.0,0.004819147,0,18,Saturday,Weekend,A
3001,2025/01/15 10:00:00,"20,5000",,0.0,484.0,0.002869474,0,10,Wednesday,Weekday,B
1050,2025-01-14 01:29:00,22.2,26.6,444.0,1071.5,0.004402265,1,1,Tuesday,Weekday,C
2716,2025-01-15 05:15:00,22.2,21.5,513.5,-999.0,0.0035534,1,5,Wednesday,Weekday,C
6382,2025-01-17 18:21:00,19.39,26.7,0.0,473.0,0.003712727,0,18,Friday,Weekday,A
6319,2025-01-17 17:18:00,19.39,26.7,0.0,472.0,0.003712727,0,17,Friday,Weekday,B
4757,2025-01-16 15:16:00,19.5,30.1,0.0,431.0,0.00421765,0,15,Thursday,Weekday,A
4374,2025-01-16 08:53:00,20.2,23.0,0.0,437.0,0.003361172,0,8,Thursday,Weekday,B
6962,2025-01-18 04:01:00,21.26,32.96666667,478.0,,0.005157506,1,4,Saturday,Weekend,c 
5301,2025-01-17 00:20:00,19.315,0.3055,24.0,426.5,0.004231802,0,0,Friday,Weekday,B
4582,2025-01-16 12:21:00,19.7,27.89,0.0,440.0,0.003955192,0,12,Thursday,Weekday,A
7992,??,20.29,33.09,0.0,446.0,0.004874453,0,21,Saturday,Weekend,A
2438,2025-01-15 00:37:00,21.315,21.125,469.0,841.5,0.003306302,1,0,Wednesday,Weekday,C
1437,2025-01-14 07:56:00,22.1,24.2675,433.0,884.25,0.003989211,1,7,Tuesday,WEEKEND,B
5055,2025-01-16 20:14:00,-999.0,31.65,0.0,429.0,0.004366035,0,20,Thursday,Weekday,B
1306,2025-01-14 05:45:00,22.5,27.4725,460.75,1062.0,0.0046321,1,5,Tuesday,Weekday,A
7351,2025-01-18 10:30:00,20.5,34.79,0.0,911.0,0.005194424,0,10,Saturday,Weekend,C
171,2025-01-13 10:50:00,21.65,26.65,0.0,514.0,0.004264003,0,10,Monday,Weekday,B
4229,2025-01-16 06:28:00,21.03333333,19.6,,440.3333333,0.003013627,0,6,Thursday,Weekday,C
1825,2025-01-14 14:24:00,20.15,21.245,0.0,450.0,0.003093788,0,14,Tuesday,Weekday,A
5377,2025-01-17 01:36:00,19.1,30.89,14.0,429.25,NA,0,1,Friday,Weekday,B
7148,2025-01-18 07:07:00,22.1,0.3895,433.0,2001.0,0.006427735,1,7,Saturday,Weekend,A
530,2025-01-13 16:49:00,21.1,24.945,0.0,440.5,0.00385639,0,16,Monday,Weekday,B
4330,2025-01-16 08:09:00,20.39,22.0,0.0,433.0,0.003252444,0,8,Thursday,Weekday,A
70,2025-01-13 09:09:00,22.29,27.39,0.0,612.0,0.004559056,0,9,Monday,Weekday,C
3916,2025-01-16 01:15:00,22.29,17.84,353.0,453.5,0.002961892,0,1,Thursday,Weekday,B
3712,2025-01-15 21:51:00,19.7,19.39,0.0,449.5,0.002744454,0,21,Wednesday,Weekday,A
4347,2025-01-16 08:26:00,20.29,22.29,0.0,439.0,0.00327514,0,8,Thursday,Weekday,B
3361,2025-01-15 16:00:00,19.89,18.84,0.0,438.0,0.002698027,0,16,Wednesday,Weekday,C
2685,2025-01-15 04:44:00,22.1,20.13333333,554.3333333,-999.0,0.003306005,1,4,Wednesday,Weekday,B
5354,2025-01-17 01:13:00,"19,2450",30.6,20.25,427.75,0.004220207,0,1,Friday,Weekday,A
5709,2025-01-17 07:08:00,19.4175,27.075,6.0,421.0,0.003771676,0,7,Friday,Weekday,C
3579,2025-01-15 19:38:00,19.745,19.34,0.0,443.5,0.002745037,0,19,Wednesday,Weekday,Room A
4008,2025-01-16 02:47:00,23.06666667,17.26,297.0,451.3333333,0.003004086,0,2,Thursday,Weekday,A
5861,2025-01-17 09:40:00,19.39,27.6,0.0,434.0,0.003838647,0,9,Friday,Weekday,B
3144,2025-01-15 12:23:00,20.0,18.89,0.0,439.6666667,0.002723803,0,12,Wednesday,Weekday,B
5247,2025-01-16 23:26:00,19.29,31.0,7.0,435.0,0.004287839,0,23,Thursday,Weekday,A
1192,2025-01-14 03:51:00,22.315,26.1,520.6,866.25,0.004349495,0,3,Tuesday,Weekday,C
7566,2025-01-18 14:05:00,20.39,32.9,0.0,501.0,0.004876516,0,14,Saturday,weekday,A
6359,2025-01-17 17:58:00,19.39,26.7,0.0,474.0,0.003712727,0,17,Friday,Weekday,B
2524,2025-01-15 02:03:00,21.65,20.2475,487.75,789.5,0.003234276,1,2,Wednesday,Weekday,A
5135,2025-01-16 21:34:00,19.1,31.5,0.0,439.0,0.004305826,0,21,Thursday,WEEKEND,A
3995,2025-01-16 02:34:00,23.0,17.4175,308.75,449.5,0.003019367,0,2,Thursday,Weekday,C
4331,2025-01-16 08:10:00,,22.0,0.0,433.3333333,0.003252444,0,8,Thursday,Weekday,B
73,2025-01-13 09:12:00,22.2675,27.315,0.0,608.5,0.004540214,0,9,Monday,Weekday,C
7241,2025-01-18 08:40:00,21.55,36.79,0.0,1517.0,0.005865459,0,8,Saturday,Weekend,B
2592,2025-01-15 03:11:00,21.55,20.0,61.5,733.0,0.003174952,0,3,Wednesday,Weekday,A
337,2025-01-13 13:36:00,21.2,0.2539,0.0,473.0,0.003949949,0,13,Monday,wknd,A
3015,2025-01-15 10:14:00,20.39,,0.0,476.5,0.002843287,0,10,Wednesday,Weekday,B
3094,2025-01-15 11:33:00,20.2,19.0,0.0,453.0,0.002774013,0,11,Wednesday,Weekday,A
5865,2025-01-17 09:44:00,19.29,27.65,0.0,435.0,0.003821629,0,9,Friday,Weekday,C
5121,2025-01-16 21:20:00,19.2,31.39,0.0,437.5,0.004317709,0,21,Thursday,Weekday,A
4634,2025-01-16 13:13:00,19.65,28.745,0.0,"441,0000",0.004064514,0,13,Thursday,WEEKEND,A
2546,2025-01-15 02:25:00,21.73,20.29333333,504.0,794.3333333,0.003257613,1,2,Wednesday,Weekday,B
7432,2025-01-18 11:51:00,20.5,33.545,0.0,652.0,-999.0,0,11,Saturday,Weekend,A
7475,2025-01-18 12:34:00,20.445,33.19,0.0,588.5,0.004936709,0,12,Saturday,Weekend ,A
6527,2025-01-17 20:46:00,19.29,26.39,0.0,459.5,0.003646457,0,20,Friday,Weekday,A
3404,2025-01-15 16:43:00,19.89,18.89,0.0,439.0,0.002705218,0,16,Wednesday,Weekday,A
7568,2025-01-18 14:07:00,20.39,32.9,0.0,,0.004876516,0,14,Saturday,Weekend,B
3476,2025-01-15 17:55:00,19.79,19.2,0.0,441.75,0.002732733,0,17,Wednesday,Weekday,A
1296,2025-01-14 05:35:00,22.525,,449.5,1092.25,0.004697468,1,5,Tuesday,Weekday,A
803,2025-01-13 21:22:00,20.7,22.7,0.0,452.0,0.003421646,0,21,Monday,Weekday,A
7776,2025-01-18 17:35:00,20.26,32.86333333,0.0,448.3333333,0.004831766,0,17,Saturday,Weekend,B
1827,2025-01-14 14:26:00,20.2,21.2,0.0,449.0,0.003096814,0,14,Tuesday,Weekday,Room A
7551,2025-01-18 13:50:00,20.39,0.33,0.0,513.0,0.004891455,0,13,Saturday,Weekend,C
729,2025-01-13 20:08:00,20.89,23.34,0.0,451.0,0.003560299,0,20,Monday,Weekday,A
5968,2025-01-17 11:27:00,19.5,27.6,0.0,454.5,0.00386517,0,11,Friday,Weekday,B
2806,2025-01-15 06:45:00,21.73,21.29333333,453.0,8916.666667,0.003419022,1,6,Wednesday,Weekday,A
7539,2025-01-18 13:38:00,20.39,33.0,0.0,530.0,0.004891455,0,13,Saturday,Weekend ,B
5495,2025-01-17 03:34:00,20.7225,27.84,231.5,420.5,0.004207517,0,3,Friday,Weekday,B
2974,2025-01-15 09:33:00,20.6,,0.0,525.0,0.002897336,0,9,Wednesday,Weekday,B
35,2025-01-13 08:34:00,?,27.6,0.0,670.0,0.004711047,0,8,Monday,Weekday,B
1524,2025-01-14 09:23:00,21.29,20.65,0.0,571.0,0.003226597,0,9,Tuesday,Weekday,A
6873,2025-01-18 02:32:00,21.5,34.5,,,0.005480187,1,2,Saturday,Weekend,C
5484,2025-01-17 03:23:00,20.7,28.4175,255.5,432.0,0.004289407,0,3,Friday,Weekday,A
6028,2025-01-17 12:27:00,,27.7,0.0,455.5,0.003879261,0,12,Friday,Weekday,C
4746,2025-01-16 15:05:00,19.5,30.0,0.0,4340.0,0.004203543,0,15,Thursday,Weekday,A
3487,2025-01-15 18:06:00,19.79,19.29,0.0,437.5,0.002745599,0,18,Wednesday,Weekday,A
4298,2025-01-16 07:37:00,20.5,21.245,0.0,439.5,0.003161768,0,7,Thursday,Weekday,B
